,equity,drawdown
2021-07-20,135572.4291070062,-0.06643201552227818
2021-07-21,134069.50764060157,-0.07678131274636368
2021-07-22,134355.68235210914,-0.07481067940748809
2021-07-23,133858.91701715853,-0.07823146500204436
2021-07-26,133378.35611237027,-0.08154066494968171
2021-07-27,132791.54447718442,-0.08558152015259413
2021-07-28,133392.36235661065,-0.08144421627430032
2021-07-29,132604.5180741687,-0.08686940636410168
2021-07-30,131350.30856588372,-0.09550604325609269
2021-08-02,133098.76905067335,-0.08346593494295163
2021-08-03,132250.2782563344,-0.08930874417736978
2021-08-04,131992.34461944862,-0.09108490609393771
2021-08-05,131645.33492720805,-0.09347445639640783
2021-08-06,130837.22490117172,-0.0990391988238487
2021-08-09,130214.48151405917,-0.10332748437411077
2021-08-10,130342.25702272993,-0.10244760691760202
2021-08-11,130587.93838522359,-0.1007558156299656
2021-08-12,130206.6571946944,-0.1033813635743831
2021-08-13,131148.6873774554,-0.09689443090798355
2021-08-16,132277.13736692973,-0.08912378912486751
2021-08-17,132027.70022073414,-0.09084144318890952
2021-08-18,134977.907462374,-0.07052596277367396
2021-08-19,133988.5393980129,-0.07733886976247772
2021-08-20,131742.6855951326,-0.09280408803729145
2021-08-23,132553.04463693753,-0.08722385861790116
2021-08-24,132682.74664477995,-0.08633071505735768
2021-08-25,133191.92681040353,-0.08282443945185058
2021-08-26,133047.43715546242,-0.08381941252144709
2021-08-27,133528.02923038698,-0.08050999793251801
2021-08-30,133613.69924689128,-0.07992006393808482
2021-08-31,133972.15987795615,-0.07745166109938006
2021-09-01,133090.32071338504,-0.08352411120538483
2021-09-02,132954.45773769304,-0.08445967992844594
2021-09-03,134143.27524914156,-0.07627334015873632
2021-09-06,135275.9885959207,-0.06847334038659258
2021-09-07,134097.80198807828,-0.07658647448079647
2021-09-08,133501.68803942687,-0.08069138652838037
2021-09-09,134372.3350440848,-0.07469600697603407
2021-09-10,134286.29861344502,-0.07528846414208978
2021-09-13,133735.4394274663,-0.0790817464737007
2021-09-14,133997.70684973503,-0.07727574159192407
2021-09-15,134966.32787139405,-0.07060570122406107
2021-09-16,135125.0636086492,-0.0695126279253826
2021-09-17,134206.24695525208,-0.07583970944827445
2021-09-20,132728.41090805118,-0.08601626547121699
2021-09-21,131244.30900444544,-0.09623596893183128
2021-09-22,129941.2283436451,-0.10520913843339053
2021-09-23,129163.0008427988,-0.11056810621331248
2021-09-24,128116.02614378871,-0.11777769938791405
2021-09-27,128587.09388262012,-0.11453387051806174
2021-09-28,127844.32666931735,-0.1196486545108445
2021-09-29,127203.6216601559,-0.12406062594181688
2021-09-30,126645.08745835208,-0.12790675935164397
2021-10-01,126443.13058720203,-0.12929745855496177
2021-10-04,127179.94935277109,-0.12422363628572486
2021-10-05,127807.75718255695,-0.11990047637664103
2021-10-06,127482.46719391555,-0.12214046219873642
2021-10-07,128196.03165303257,-0.11722677186892017
2021-10-08,128081.35242812292,-0.11801646674689459
2021-10-11,127914.18642586292,-0.11916759186009807
2021-10-12,127529.31199008762,-0.121817883321647
2021-10-13,126138.50060910972,-0.13139517706994586
2021-10-14,127029.93308035895,-0.12525666630515542
2021-10-15,126721.47408241857,-0.1273807519094189
2021-10-18,127634.18427295759,-0.12109572022114512
2021-10-19,128886.9853496361,-0.11246878195788546
2021-10-20,128385.8559907558,-0.1159196187439051
2021-10-21,128906.36435576541,-0.11233533580063593
2021-10-22,129448.25726045252,-0.10860379635589956
2021-10-25,130042.79672268649,-0.10450972641036405
2021-10-26,130676.25850544684,-0.10014763270391824
2021-10-27,131327.49664656675,-0.09566312886471595
2021-10-28,130572.0353745843,-0.1008653256659473
2021-10-29,129595.94515451344,-0.1075867998286677
2021-11-01,129854.53936467691,-0.10580608912539202
2021-11-02,128533.55323937886,-0.114902557800038
2021-11-03,127593.03369609604,-0.12137908802205988
2021-11-04,127280.41126300597,-0.12353184353942293
2021-11-05,127510.66584880148,-0.1219462828838106
2021-11-08,127705.17768533027,-0.12060685108059399
2021-11-09,127548.31075240538,-0.12168705556882597
2021-11-10,126418.27586184304,-0.12946861117065933
2021-11-11,127071.97462480594,-0.12496716319473522
2021-11-12,127160.60023230796,-0.1243568766466977
2021-11-15,127645.30975212116,-0.12101910883911482
2021-11-16,129577.37248549364,-0.10771469345200535
2021-11-17,128893.17302119586,-0.11242617291042123
2021-11-18,128790.53278989298,-0.11313296583649712
2021-11-19,129750.88562513211,-0.10651986119061063
2021-11-22,129717.89913327605,-0.10674701012435706
2021-11-23,129683.8899284922,-0.10698120158181545
2021-11-24,129683.8899284922,-0.10698120158181545
2021-11-25,129683.8899284922,-0.10698120158181545
2021-11-26,129369.16657116712,-0.10914842431509053
2021-11-29,129477.06770002347,-0.10840540421835843
2021-11-30,129558.95392652162,-0.1078415258550961
2021-12-01,129312.94633244202,-0.10953556361250638
2021-12-02,129488.76644565939,-0.10832484525473896
2021-12-03,130028.60636472006,-0.1046074429149143
2021-12-06,131057.38028204403,-0.09752318250292946
2021-12-07,131620.39705607414,-0.09364618156386995
2021-12-08,131193.59515475962,-0.09658519057481696
2021-12-09,131457.8781613694,-0.09476530613785927
2021-12-10,131175.4329221312,-0.09671025788400511
2021-12-13,131297.36758176793,-0.09587060121350921
2021-12-14,129984.83714386099,-0.10490884301203374
2021-12-15,128865.47447272716,-0.11261690843265992
2021-12-16,129684.88358131754,-0.1069743591694493
2021-12-17,130069.50650065656,-0.10432579968020506
2021-12-20,130286.71222090808,-0.10283009507560437
2021-12-21,130019.47806457554,-0.10467030148301526
2021-12-22,129706.52691491034,-0.10682532058208538
2021-12-23,129650.97763334752,-0.10720783958812063
2021-12-24,129197.29381340879,-0.11033196071038842
2021-12-27,129231.97408504304,-0.11009314820622373
2021-12-28,129147.42661446848,-0.11067535221493618
2021-12-29,129231.30375548398,-0.11009776417585349
2021-12-30,129093.73999644781,-0.11104504469672705
2021-12-31,128011.9176741002,-0.11849460277936574
2022-01-03,127361.3758050538,-0.12297431200567654
2022-01-04,127193.64174895933,-0.12412934880562054
2022-01-05,127104.39799401166,-0.12474389199100488
2022-01-06,127013.84337156362,-0.12536746196700077
2022-01-07,126476.36384165786,-0.12906861038439843
2022-01-10,126742.69092197296,-0.12723465021108504
2022-01-11,126473.21176238316,-0.1290903159798118
2022-01-12,126398.9681100299,-0.1296015666621535
2022-01-13,126552.72855802457,-0.12854275380121805
2022-01-14,126922.07489609606,-0.12599939068027344
2022-01-17,126271.52435186128,-0.13047915964497037
2022-01-18,124931.70812695798,-0.13970529464079817
2022-01-19,125113.83736517015,-0.13845113089266614
2022-01-20,125084.58019283893,-0.1386525992855001
2022-01-21,125055.36085477757,-0.13885380714702034
2022-01-24,125055.36085477757,-0.13885380714702034
2022-01-25,124696.22189397468,-0.14132688104554536
2022-01-26,124801.51591889524,-0.14060181377877057
2022-01-27,124766.77246667253,-0.14084106135203456
2022-01-28,124766.77246667253,-0.14084106135203456
2022-01-31,124766.77246667253,-0.14084106135203456
2022-02-01,124935.95416753317,-0.13967605589684484
2022-02-02,125165.6339869689,-0.13809445315122626
2022-02-03,125193.10297737752,-0.1379052983932837
2022-02-04,124943.93902648758,-0.13962107120173006
2022-02-07,124246.0353153771,-0.14442691974506983
2022-02-08,124944.92880990035,-0.13961425543460249
2022-02-09,124142.01381865297,-0.14514322423027204
2022-02-10,124365.0908545539,-0.1436070890428961
2022-02-11,124153.39403125916,-0.14506485872324626
2022-02-14,123451.75421166288,-0.14989643455709667
2022-02-15,123390.51696181163,-0.1503181215940197
2022-02-16,123968.95834957622,-0.146334904917363
2022-02-17,124696.91106673781,-0.14132213531935545
2022-02-18,123847.3765415624,-0.1471721318093222
2022-02-21,126068.93424888067,-0.1318742193585163
2022-02-22,128033.3527942879,-0.11834699797444725
2022-02-23,127277.74655774378,-0.12355019301901282
2022-02-24,129685.027527867,-0.1069733679362691
2022-02-25,130862.36715142839,-0.09886606627726857
2022-02-28,131942.7412047653,-0.09142648114849816
2022-03-01,130837.50396849877,-0.09903727713281052
2022-03-02,129378.48339689255,-0.10908426753725964
2022-03-03,128397.50988136667,-0.11583936865736044
2022-03-04,128742.24561857352,-0.11346547708160626
2022-03-07,129974.37870614992,-0.10498086106672988
2022-03-08,130781.69919268762,-0.09942155550284049
2022-03-09,131263.90902420646,-0.0961010008482428
2022-03-10,132221.99219344492,-0.08950352539427708
2022-03-11,130223.78974732923,-0.10326338676495661
2022-03-14,129864.50870339393,-0.10573743906494881
2022-03-15,129890.9566574307,-0.10555531528575346
2022-03-16,128691.9576275532,-0.11381176621081579
2022-03-17,129677.26872188324,-0.10702679600355336
2022-03-18,128782.79951797961,-0.11318621807311446
2022-03-21,128765.00149874344,-0.11330877736526146
2022-03-22,128814.77135801528,-0.11296605615332922
2022-03-23,128862.50508215535,-0.11263735601178437
2022-03-24,128319.91706825301,-0.11637368206183074
2022-03-25,128027.01810158003,-0.11839061942714613
2022-03-28,128265.19009290554,-0.1167505385687786
2022-03-29,126309.76846743254,-0.13021580608461036
2022-03-30,125409.03590052272,-0.13641835842200145
2022-03-31,125126.32391224313,-0.13836514703399527
2022-04-01,123623.80556396814,-0.14871166833835825
2022-04-04,123113.79592525167,-0.1522236557949298
2022-04-05,123163.12703754634,-0.15188395584723158
2022-04-06,123480.96850599407,-0.1496952614273065
2022-04-07,123121.0493768203,-0.152173707658675
2022-04-08,123209.46722389646,-0.15156485177381374
2022-04-11,123092.99194387603,-0.15236691450239637
2022-04-12,123356.91236078512,-0.15054952690154522
2022-04-13,123061.69130054479,-0.15258245448128505
2022-04-14,123545.54669774439,-0.1492505682643186
2022-04-15,123992.70344970153,-0.14617139331392548
2022-04-18,123662.42889039975,-0.14844570348659536
2022-04-19,123656.61429480913,-0.1484857434882524
2022-04-20,123578.22249263758,-0.14902555882707103
2022-04-21,125044.62672001848,-0.13892772368460948
2022-04-22,125683.63208585717,-0.13452745620112572
2022-04-25,124679.86511643836,-0.14143951577472824
2022-04-26,125556.31533807915,-0.13540417457518072
2022-04-27,125512.48153704905,-0.13570601937909266
2022-04-28,125408.33594018123,-0.13642317843274787
2022-04-29,127895.15183461562,-0.11929866633521924
2022-05-02,128771.38311709066,-0.11326483277698962
2022-05-03,129041.88872444021,-0.11140209876605056
2022-05-04,131009.24733153322,-0.09785463176507914
2022-05-05,130717.14250383269,-0.09986610059431544
2022-05-06,130488.42853572818,-0.1014410523719862
2022-05-09,130215.70658508268,-0.10331904838831485
2022-05-10,130804.22263633614,-0.0992664563722212
2022-05-11,131322.88288047432,-0.09569489981062385
2022-05-12,131897.5605606566,-0.0917376004751621
2022-05-13,132949.06501856673,-0.08449681483824112
2022-05-16,134451.6876224123,-0.07414957561753222
2022-05-17,135206.85295932458,-0.06894941666063858
2022-05-18,135691.98667749838,-0.06560872777233795
2022-05-19,135118.8401685946,-0.0695554832789862
2022-05-20,135076.326098208,-0.06984824025962144
2022-05-23,134277.85058845466,-0.0753466382540019
2022-05-24,135792.03448158756,-0.06491978661055331
2022-05-25,136393.03303619102,-0.06078123858134943
2022-05-26,136880.63089558086,-0.05742358132150249
2022-05-27,137883.69630352533,-0.05051635278423905
2022-05-30,140126.67629570913,-0.0350709239140804
2022-05-31,140958.38275993388,-0.029343693587104758
2022-06-01,141494.68229851918,-0.025650670731268588
2022-06-02,141430.59030928797,-0.026092015845477046
2022-06-03,142179.98967840677,-0.02093156203340507
2022-06-06,142030.3134349679,-0.02196225057260015
2022-06-07,143380.5485773115,-0.012664369663394126
2022-06-08,143718.58116671434,-0.010336636766261287
2022-06-09,142782.91444836714,-0.016779749854548776
2022-06-10,143475.1053944909,-0.012013240095131161
2022-06-13,143682.69665347785,-0.010583741822332127
2022-06-14,144890.16480026377,-0.0022689715438838354
2022-06-15,142270.98635154733,-0.020304948043395665
2022-06-16,143564.08073094036,-0.011400545271674223
2022-06-17,143028.5836930044,-0.01508804201192293
2022-06-20,142892.89095144553,-0.016022438482353962
2022-06-21,141786.22515230236,-0.023643071721735298
2022-06-22,142473.61819084705,-0.018909600928557535
2022-06-23,142441.6259260059,-0.019129903495999634
2022-06-24,141673.4508866052,-0.024419648822413764
2022-06-27,142884.29959044326,-0.01608159962321165
2022-06-28,142759.77400929044,-0.01693909768958468
2022-06-29,143021.9566417888,-0.015133676680322061
2022-06-30,143952.8734325905,-0.008723272162016404
2022-07-01,144644.4392015669,-0.003961067447313837
2022-07-04,145495.501430999,0.0
2022-07-05,146693.05422061312,0.0
2022-07-06,146249.36764759978,-0.003024591555276235
2022-07-07,147389.8724940764,0.0
2022-07-08,148067.53778885712,0.0
2022-07-11,148874.98817519168,0.0
2022-07-12,148374.94767671538,-0.0033587945470590075
2022-07-13,148053.54430284598,-0.005517675483399875
2022-07-14,148704.5307798571,-0.0011449700008304697
2022-07-15,147590.57467493427,-0.00862746332342923
2022-07-18,148345.95202468545,-0.003553559647532456
2022-07-19,148529.8618311264,-0.0023182291954854106
2022-07-20,149973.8042475335,0.0
2022-07-21,149671.69372056454,-0.0020144219751225823
2022-07-22,148835.64793624135,-0.007589034078335444
2022-07-25,148210.70029021028,-0.01175607944446877
2022-07-26,147586.16100392572,-0.015920401936773798
2022-07-27,147866.4225450876,-0.014051665309280481
2022-07-28,148194.67096520684,-0.01186296027665057
2022-07-29,148734.53882785907,-0.00826321253829776
2022-08-01,149303.1006539117,-0.004472138297664241
2022-08-02,147535.578791209,-0.016257675589132714
2022-08-03,147189.74324711342,-0.0185636485944235
2022-08-04,147254.66107865426,-0.01813078745666319
2022-08-05,148084.73595952158,-0.012595988329361707
2022-08-08,147987.50303969643,-0.013244321018613725
2022-08-09,147225.03754153577,-0.018328312199514918
2022-08-10,147529.8328863064,-0.016295988312687526
2022-08-11,146319.34045597308,-0.024367347417077467
2022-08-12,147405.754755748,-0.01712332033364239
2022-08-15,146847.49777230527,-0.020845683623976208
2022-08-16,145504.13321982455,-0.029803011600157192
2022-08-17,146331.87792242548,-0.024283749708028823
2022-08-18,146125.81478156894,-0.02565774393248965
2022-08-19,146102.01281694192,-0.02581645141308242
2022-08-22,145489.2728135338,-0.02990209827976298
2022-08-23,146387.22503913403,-0.023914704480522242
2022-08-24,143218.51323464615,-0.04504313967883122
2022-08-25,142613.9369437503,-0.04907435228912138
2022-08-26,144128.94729467944,-0.038972519115451965
2022-08-29,144300.32262818317,-0.037829817332540094
2022-08-30,144445.8361049833,-0.03685955804272478
2022-08-31,144031.72345699192,-0.03962079124654394
2022-09-01,144432.44412931247,-0.03694885347493715
2022-09-02,143808.8918670955,-0.0411065946574426
2022-09-05,143934.1453176064,-0.04027142580152576
2022-09-06,143605.01095172623,-0.04246603817087613
2022-09-07,143909.82541145344,-0.040433586828746426
2022-09-08,143523.3179712831,-0.04301075316862535
2022-09-09,143477.58883087427,-0.043315667354394405
2022-09-12,143163.85184597396,-0.04540761258759318
2022-09-13,143095.3174354737,-0.0458645884631077
2022-09-14,144894.73144547397,-0.03386639971922334
2022-09-15,145237.17556803752,-0.03158304013998414
2022-09-16,143621.12525240882,-0.042358590735216084
2022-09-19,144935.75610926733,-0.033592854189060994
2022-09-20,144181.3799555722,-0.03862290698714854
2022-09-21,146165.9427856439,-0.025390177177906814
2022-09-22,146009.45057418436,-0.02643364081640498
2022-09-23,145080.5933090546,-0.03262710420016157
2022-09-26,146733.6346302593,-0.021604903826579314
2022-09-27,144599.3476045432,-0.035835969287807634
2022-09-28,144963.79521269677,-0.033405894182477636
2022-09-29,145803.21780144912,-0.027808766117586536
2022-09-30,145548.27342412143,-0.029508692172052098
2022-10-03,144766.91747557028,-0.034718641686045326
2022-10-04,144155.8696260073,-0.038793005556647886
2022-10-05,143536.95275748943,-0.042919838716766634
2022-10-06,142523.6823821087,-0.049676154464470934
2022-10-07,143272.72982497956,-0.044681632610277355
2022-10-10,144109.80929392984,-0.03910012807253371
2022-10-11,143377.5729811551,-0.04398255615021429
2022-10-12,142035.5887199469,-0.05293068057728578
2022-10-13,142153.04225426336,-0.05214752024534819
2022-10-14,143334.19278250233,-0.044271807989029965
2022-10-17,143669.798312111,-0.04203404699275126
2022-10-18,143695.96164784417,-0.041859594288397695
2022-10-19,143557.74677454898,-0.042781187722588765
2022-10-20,143554.45768187207,-0.042803118837115184
2022-10-21,144871.30926467702,-0.034022574865372746
2022-10-24,143998.28712320307,-0.039843739073710194
2022-10-25,144832.71441719704,-0.034279918790691144
2022-10-26,145162.70321210503,-0.03207960923287434
2022-10-27,144768.23490239636,-0.03470985730644849
2022-10-28,144577.14734694874,-0.03598399685639442
2022-10-31,145301.54085995955,-0.031153863243092217
2022-11-01,145448.03990974146,-0.030177032319072206
2022-11-02,144501.0068240135,-0.03649168900514843
2022-11-03,145915.57591785616,-0.027059581171783753
2022-11-04,145473.11502164594,-0.03000983570743543
2022-11-07,145595.3442091296,-0.02919483212666385
2022-11-08,145711.22904217194,-0.028422131629908698
2022-11-09,145956.2503464388,-0.026788370950860618
2022-11-10,146381.26067647335,-0.023954473843516122
2022-11-11,147043.0945933466,-0.019541477052550493
2022-11-14,147404.17900756942,-0.017133827156393777
2022-11-15,146396.89888610865,-0.023850200902559737
2022-11-16,146138.86439070856,-0.025570731342490438
2022-11-17,145725.66398312477,-0.0283258818813259
2022-11-18,146437.9749565533,-0.023576312601527816
2022-11-21,146359.25854710388,-0.024101180326557392
2022-11-22,146214.0882776589,-0.025069151167687487
2022-11-23,146586.21230282835,-0.022587891010045213
2022-11-24,145697.0463919874,-0.028516699146253988
2022-11-25,145912.0513077737,-0.027083082676597425
2022-11-28,146729.11995413253,-0.02163500692457976
2022-11-29,145627.6728318107,-0.02897927033010017
2022-11-30,145782.67325339222,-0.02794575369458363
2022-12-01,144518.02198485582,-0.03637823478607538
2022-12-02,143918.43985860984,-0.04037614714986626
2022-12-05,143190.62127970575,-0.045229118524139245
2022-12-06,143354.2276972439,-0.04413821856091549
2022-12-07,144614.35820431082,-0.035735881143461934
2022-12-08,145301.56097606607,-0.031153729112291084
2022-12-09,145724.03679918524,-0.028336731669045157
2022-12-12,145536.70998746148,-0.02958579521493332
2022-12-13,146140.48390006545,-0.02555993272759227
2022-12-14,146695.71173798112,-0.02185776726808797
2022-12-15,146972.51072112122,-0.020012118392746858
2022-12-16,146810.6595337318,-0.021091314777751946
2022-12-19,146871.59583015938,-0.020685001843747886
2022-12-20,146200.55867748472,-0.02515936425684706
2022-12-21,147789.75117273076,-0.014562897072330938
2022-12-22,148787.6521143068,-0.007909062113733767
2022-12-23,148698.07375081026,-0.008506355514044439
2022-12-26,149155.74029326884,-0.005454712297051745
2022-12-27,150799.5748767513,0.0
2022-12-28,150687.2614039752,-0.0007447864018709227
2022-12-29,150616.13070109297,-0.0012164767427778056
2022-12-30,150719.30885138147,-0.0005322695732759009
2023-01-02,151278.11677590874,0.0
2023-01-03,151976.37661266877,0.0
2023-01-04,151464.92717455278,-0.003365321963290979
2023-01-05,150253.21125977466,-0.011338376340461198
2023-01-06,150441.0094329377,-0.010102669993535596
2023-01-09,149974.29720698087,-0.01317362244258824
2023-01-10,149419.94809096065,-0.016821222999831797
2023-01-11,149829.95242272623,-0.014123406793761006
2023-01-12,146499.518150834,-0.0360375644156411
2023-01-13,148868.2426471547,-0.020451428273195127
2023-01-16,150926.33123349314,-0.006909267101766758
2023-01-17,148147.37992579376,-0.025194683359465064
2023-01-18,147217.77960193966,-0.03131142560963274
2023-01-19,146925.32761895543,-0.03323575088638009
2023-01-20,146084.06902274236,-0.03877120721823568
2023-01-23,145828.2886147836,-0.04045423463117792
2023-01-24,145659.75348453163,-0.041563190733490574
2023-01-25,144634.46796565634,-0.04830953869708465
2023-01-26,145331.8594990937,-0.04372072332339827
2023-01-27,145438.5224641657,-0.04301888421228539
2023-01-30,143249.29548613422,-0.05742393206792029
2023-01-31,143563.27116440996,-0.05535798152169846
2023-02-01,142755.4092085357,-0.060673688961764616
2023-02-02,140183.532528602,-0.077596560379396
2023-02-03,139921.8048372839,-0.07931872073847024
2023-02-06,138316.97869135079,-0.08987842864638562
2023-02-07,137658.33480783863,-0.09421228564569284
2023-02-08,136656.45481156136,-0.10080462597257589
2023-02-09,138793.15268965805,-0.08674521801904678
2023-02-10,138145.14553279243,-0.09100908567603894
2023-02-13,136310.77527619206,-0.10307918694760376
2023-02-14,137730.79537755265,-0.093735497270229
2023-02-15,137565.1971263262,-0.09482512879663718
2023-02-16,137546.0188315838,-0.09495132140084239
2023-02-17,138096.3972419872,-0.09132984796746713
2023-02-20,137003.94957961724,-0.09851812082091338
2023-02-21,136594.47622990044,-0.10121244318102851
2023-02-22,136120.467213664,-0.10433140829127396
2023-02-23,135443.42745902223,-0.10878630957088065
2023-02-24,134853.69765276037,-0.11266671400876815
2023-02-27,134881.07653785578,-0.11248656176599436
2023-02-28,135721.63888234753,-0.10695568674958289
2023-03-01,135645.11642693193,-0.10745920221113803
2023-03-02,135944.8844982455,-0.10548673729260949
2023-03-03,136126.47459096936,-0.10429187992877942
2023-03-06,135590.6396744486,-0.10781765760859863
2023-03-07,136749.17935409475,-0.10019450126372254
2023-03-08,135376.240069729,-0.10922840057733008
2023-03-09,135573.62629122107,-0.10792960515996652
2023-03-10,135414.65941453466,-0.10897560244079096
2023-03-13,136881.83606203267,-0.09932162410416234
2023-03-14,135685.26151738298,-0.10719504872001107
2023-03-15,135980.46874517598,-0.10525259401505804
2023-03-16,135435.36479863754,-0.10883936163439478
2023-03-17,136480.54596915736,-0.1019621008796947
2023-03-20,136265.3836805304,-0.10337786228566204
2023-03-21,137061.1581753981,-0.09814168997648898
2023-03-22,137040.802215911,-0.09827563157939334
2023-03-23,139408.71294413813,-0.08269485000659638
2023-03-24,138800.645350289,-0.08669591653681674
2023-03-27,138295.30203397607,-0.09002106040177982
2023-03-28,139028.78101350082,-0.08519479071518166
2023-03-29,141099.12487365678,-0.07157199020959726
2023-03-30,138597.0927653421,-0.0880352864407703
2023-03-31,139460.8224357807,-0.08235197111446846
2023-04-03,139548.64800221156,-0.0817740815214385
2023-04-04,138600.11184269836,-0.08801542100231496
2023-04-05,138673.5253780222,-0.08753236214172011
2023-04-06,137792.2640036915,-0.09333103555381705
2023-04-07,137699.16587753696,-0.09394361843169285
2023-04-10,137786.73129409587,-0.09336744061701796
2023-04-11,137966.59026311207,-0.09218397399526401
2023-04-12,137665.10544748776,-0.0941677350398682
2023-04-13,137924.99068032924,-0.09245769800231052
2023-04-14,137996.6505565728,-0.09198617816586774
2023-04-17,138425.85458603562,-0.08916202852479094
2023-04-18,138446.50431143033,-0.0890261539510252
2023-04-19,137984.056220956,-0.092069048516494
2023-04-20,136968.0404784431,-0.098754401629645
2023-04-21,137534.76388440156,-0.09502537861574045
2023-04-24,136909.12154950193,-0.09914208641496747
2023-04-25,137058.38402776324,-0.09815994378472348
2023-04-26,136628.12702272338,-0.10099102197351617
2023-04-27,136610.6637313603,-0.10110592990692191
2023-04-28,136338.36239851188,-0.10289766451013882
2023-05-01,136290.87823267744,-0.10321010889717308
2023-05-02,136583.68936049598,-0.1012834204581875
2023-05-03,136624.59067049265,-0.10101429106513127
2023-05-04,136929.67271771716,-0.09900686034448669
2023-05-05,137742.36581356789,-0.09365936414827203
2023-05-08,138591.81896649528,-0.08806998787900933
2023-05-09,137656.20382185513,-0.09422630746955118
2023-05-10,137665.5785743822,-0.0941646218790928
2023-05-11,137767.64767673082,-0.09349301024691958
2023-05-12,137565.46403078662,-0.09482337257329276
2023-05-15,137347.46489103403,-0.09625780037458309
2023-05-16,136675.3670320062,-0.1006801841292686
2023-05-17,135179.13759253954,-0.11052532896569278
2023-05-18,135291.17911441118,-0.10978809911215315
2023-05-19,134879.17808352865,-0.11249905353852807
2023-05-22,134901.59797278454,-0.11235153133964682
2023-05-23,134220.43892683586,-0.11683353743250624
2023-05-24,133856.24807641588,-0.11922990230537178
2023-05-25,133912.8083449622,-0.11885773743470596
2023-05-26,133596.00186276285,-0.12094231458584292
2023-05-29,134255.61514736692,-0.11660207895642549
2023-05-30,134412.32116612562,-0.11557095805295703
2023-05-31,134611.78276076788,-0.11425850674251026
2023-06-01,135001.39369930624,-0.11169487845223103
2023-06-02,134914.86024466017,-0.11226426598847039
2023-06-05,135596.835434792,-0.10777688969136379
2023-06-06,135562.31421362516,-0.10800403829127303
2023-06-07,135229.178915954,-0.1101960585584768
2023-06-08,135486.70597354523,-0.10850153824333875
2023-06-09,136026.69050736996,-0.1049484562061157
2023-06-12,136120.31565886422,-0.10433240551731116
2023-06-13,136345.6014456597,-0.10285003179702124
2023-06-14,136414.89994433505,-0.10239404975415445
2023-06-15,137111.40725433803,-0.09781105254414646
2023-06-16,137641.1119861248,-0.09432561129601891
2023-06-19,136748.578505997,-0.10019845482618506
2023-06-20,136371.6493232362,-0.10267863754380202
2023-06-21,136439.44031409314,-0.10223257485716675
2023-06-22,134564.75332775715,-0.11456795900120298
2023-06-23,134783.95809816397,-0.11312559818636725
2023-06-26,134482.26621106613,-0.11511072175505677
2023-06-27,134001.27440656483,-0.11827563340265568
2023-06-28,132658.1396124616,-0.1271134200642392
2023-06-29,133030.2418147523,-0.12466499873334325
2023-06-30,134118.45823650667,-0.11750456731624337
2023-07-03,133998.43965270257,-0.1182942859980487
2023-07-04,133362.30224650443,-0.12248005105164916
2023-07-05,133585.34210751642,-0.12101245545565442
2023-07-06,133911.92073154027,-0.11886357790440072
2023-07-07,134228.02000498574,-0.11678365416565362
2023-07-10,134114.81878868144,-0.11752851477377824
2023-07-11,134081.25532538048,-0.11774936135565528
2023-07-12,133895.6311755432,-0.11897076269430118
2023-07-13,133583.12882350446,-0.12102701879807187
2023-07-14,133224.77496998673,-0.12338497640638513
2023-07-17,133680.7114680609,-0.1203849279236121
2023-07-18,133904.72858747403,-0.11891090199664811
2023-07-19,133843.67906536267,-0.11931260602112925
2023-07-20,134570.72503777937,-0.1145286653283617
2023-07-21,134491.99910418183,-0.11504667961026671
2023-07-24,134566.6727958074,-0.11455532895900156
2023-07-25,134392.69499455177,-0.11570009767328027
2023-07-26,133826.8045761972,-0.11942363965373426
2023-07-27,134889.73224178737,-0.11242960749372843
2023-07-28,135011.26489890067,-0.11162992625495904
2023-07-31,134373.20280470277,-0.11582835569787231
2023-08-01,134464.0041986153,-0.11523088524926473
2023-08-02,134638.30363921597,-0.11408400015774223
2023-08-03,133308.9927448112,-0.12283082597391948
2023-08-04,132576.75480121057,-0.12764892968135844
2023-08-07,134161.28252180005,-0.11722278480340909
2023-08-08,134268.3620995564,-0.11651820439332827
2023-08-09,135482.04857168096,-0.10853218380791974
2023-08-10,135986.44652716475,-0.10521326038885903
2023-08-11,136887.13205284628,-0.09928677664344743
2023-08-14,136691.6418034104,-0.10057309662154579
2023-08-15,137822.63321474846,-0.09313120705590272
2023-08-16,137553.47632010037,-0.09490225135007013
2023-08-17,137385.73749143683,-0.09600596781181359
2023-08-18,138566.61269703181,-0.08823584437608656
2023-08-21,138662.12517057726,-0.08760737516479011
2023-08-22,139762.01171732857,-0.08037015467522346
2023-08-23,139474.50015817804,-0.08226197211131936
2023-08-24,138637.3813205982,-0.08777018895552902
2023-08-25,139079.45213794074,-0.08486137623610734
2023-08-28,139739.47714363615,-0.0805184314942573
2023-08-29,139336.73220415416,-0.08316848111682751
2023-08-30,139295.3986543245,-0.08344045463502114
2023-08-31,138874.05055167244,-0.08621291251329988
2023-09-01,138597.22959309866,-0.08803438611823589
2023-09-04,137600.00274114587,-0.09459610889502201
2023-09-05,137433.61400014692,-0.09569094182042481
2023-09-06,137347.16637115268,-0.09625976462644914
2023-09-07,135861.61774057616,-0.10603463006071756
2023-09-08,135936.81630354337,-0.10553982577176635
2023-09-11,136616.76288722383,-0.10106579764426737
2023-09-12,136880.77058264436,-0.0993286349265814
2023-09-13,136472.65359076345,-0.1020140324928166
