date,asset,action,weight,price,regime,equity,note
2024-03-18,BTC-USD,CLOSE,0.0,579484.2496,RANGE,145345.44,all strategies flat
2024-03-22,EURUSD,CLOSE,0.0,1.9505,RANGE,143885.62,all strategies flat
2024-03-25,SPY,CLOSE,0.0,609.4277,TREND_UP,143756.44,all strategies flat
2024-04-04,SPY,OPEN_SHORT,-0.5,612.4613,TREND_DOWN,143078.21,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-04-04,GLD,CLOSE,0.0,107.5215,HIGH_VOL_CRASH,143078.21,all strategies flat
2024-04-05,QQQ,CLOSE,0.0,834.3785,RANGE,143171.94,all strategies flat
2024-04-05,GLD,OPEN_LONG,0.5,107.2709,TREND_UP,143171.94,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-04-05,BTC-USD,OPEN_SHORT,-0.5,599772.3357,RANGE,143171.94,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.24 ≥ 2.0
2024-04-09,EURUSD,OPEN_LONG,0.375,1.9615,TREND_UP,144768.04,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-04-12,SPY,CLOSE,0.0,608.0219,RANGE,143875.98,all strategies flat
2024-04-12,EURUSD,CLOSE,0.0,1.948,RANGE,143875.98,all strategies flat
2024-04-18,QQQ,OPEN_SHORT,-0.5,866.1756,RANGE,144194.08,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.80 ≥ 2.0
2024-04-19,SPY,OPEN_SHORT,-0.3882,619.332,RANGE,144003.9,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.23 ≥ 2.0
2024-04-22,SPY,CLOSE,0.0,611.1985,RANGE,144369.36,all strategies flat
2024-04-22,EURUSD,OPEN_LONG,0.375,1.9596,TREND_UP,144369.36,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-04-23,QQQ,FLIP,0.5,857.3137,TREND_UP,143547.69,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-04-23,EURUSD,CLOSE,0.0,1.9569,RANGE,143547.69,all strategies flat
2024-04-26,EURUSD,OPEN_LONG,0.375,1.9618,TREND_UP,145452.4,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-04-30,SPY,OPEN_SHORT,-0.3866,619.4233,RANGE,144853.05,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.02 ≥ 2.0
2024-04-30,EURUSD,CLOSE,0.0,1.9587,RANGE,144853.05,all strategies flat
2024-05-01,GLD,CLOSE,0.0,106.7654,RANGE,143184.17,all strategies flat
2024-05-02,EURUSD,OPEN_SHORT,-0.4042,1.9439,TREND_DOWN,142328.65,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-05-03,GLD,OPEN_LONG,0.3909,107.3004,TREND_UP,142871.9,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-05-03,EURUSD,CLOSE,0.0,1.9442,RANGE,142871.9,all strategies flat
2024-05-06,QQQ,CLOSE,0.0,851.5621,RANGE,142198.83,all strategies flat
2024-05-09,EURUSD,OPEN_LONG,0.375,1.9385,RANGE,137849.45,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.13 ≤ -2.0
2024-05-13,BTC-USD,FLIP,0.3714,649322.2425,TREND_UP,136672.01,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-05-14,SPY,FLIP,0.3918,647.7744,TREND_UP,136180.4,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-05-15,EURUSD,CLOSE,0.0,1.9502,RANGE,134712.02,all strategies flat
2024-05-22,QQQ,OPEN_SHORT,-0.3915,854.3148,TREND_DOWN,136181.64,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-05-24,SPY,CLOSE,0.0,638.333,RANGE,137295.25,all strategies flat
2024-05-27,QQQ,CLOSE,0.0,863.1734,RANGE,137010.82,all strategies flat
2024-05-29,BTC-USD,CLOSE,0.0,669052.0301,RANGE,135996.22,all strategies flat
2024-05-30,BTC-USD,OPEN_LONG,0.5,692471.1964,TREND_UP,136084.79,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-06-03,GLD,CLOSE,0.0,107.1055,RANGE,135601.99,all strategies flat
2024-06-04,SPY,OPEN_LONG,0.3948,652.7684,TREND_UP,136566.68,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-06-04,QQQ,OPEN_SHORT,-0.3948,885.5776,RANGE,136566.68,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.60 ≥ 2.0
2024-06-04,EURUSD,OPEN_SHORT,-0.3948,1.9552,TREND_DOWN,136566.68,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-06-05,EURUSD,CLOSE,0.0,1.954,RANGE,136712.78,all strategies flat
2024-06-06,EURUSD,OPEN_SHORT,-0.391,1.9496,TREND_DOWN,138086.95,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-06-07,GLD,OPEN_LONG,0.3163,107.564,TREND_UP,137355.04,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-06-10,GLD,CLOSE,0.0,107.4164,RANGE,137975.35,all strategies flat
2024-06-10,EURUSD,CLOSE,0.0,1.9553,RANGE,137975.35,all strategies flat
2024-06-11,GLD,OPEN_LONG,0.3972,107.8276,TREND_UP,137640.54,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-06-12,GLD,CLOSE,0.0,107.5396,RANGE,136837.03,all strategies flat
2024-06-13,QQQ,CLOSE,0.0,870.3098,HIGH_VOL_CRASH,137263.22,all strategies flat
2024-06-17,GLD,OPEN_LONG,0.5,106.2213,RANGE,138910.57,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.19 ≤ -2.0
2024-06-24,GLD,CLOSE,0.0,107.5474,RANGE,144543.65,all strategies flat
2024-06-27,QQQ,OPEN_LONG,0.5,856.5512,RANGE,147293.99,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.27 ≤ -2.0
2024-06-27,BTC-USD,CLOSE,0.0,758577.2694,RANGE,147293.99,all strategies flat
2024-06-28,SPY,CLOSE,0.0,690.9817,HIGH_VOL_CRASH,146034.88,all strategies flat
2024-06-28,QQQ,FLIP,-0.5,847.3664,TREND_DOWN,146034.88,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-01,QQQ,FLIP,0.5,843.865,RANGE,146186.34,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.41 ≤ -2.0
2024-07-01,EURUSD,OPEN_SHORT,-0.5,1.9585,TREND_DOWN,146186.34,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-02,SPY,OPEN_LONG,0.5,691.0337,TREND_UP,145705.46,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-07-02,EURUSD,CLOSE,0.0,1.9558,RANGE,145705.46,all strategies flat
2024-07-03,EURUSD,OPEN_SHORT,-0.5,1.96,TREND_DOWN,146034.22,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-04,EURUSD,CLOSE,0.0,1.963,RANGE,147002.08,all strategies flat
2024-07-05,QQQ,FLIP,-0.5,860.0808,TREND_DOWN,148067.86,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-08,QQQ,CLOSE,0.0,863.0306,RANGE,147444.59,all strategies flat
2024-07-08,EURUSD,OPEN_SHORT,-0.5,1.9611,TREND_DOWN,147444.59,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-10,EURUSD,CLOSE,0.0,1.9543,RANGE,148153.2,all strategies flat
2024-07-11,EURUSD,OPEN_SHORT,-0.5,1.963,TREND_DOWN,148573.87,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-12,GLD,OPEN_LONG,0.5,108.978,TREND_UP,148647.77,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-07-12,EURUSD,CLOSE,0.0,1.9647,RANGE,148647.77,all strategies flat
2024-07-17,EURUSD,OPEN_SHORT,-0.5,1.9617,TREND_DOWN,148619.78,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-18,EURUSD,CLOSE,0.0,1.9624,RANGE,148196.72,all strategies flat
2024-07-22,EURUSD,OPEN_SHORT,-0.5,1.9557,TREND_DOWN,148585.02,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-23,EURUSD,CLOSE,0.0,1.9545,RANGE,148490.59,all strategies flat
2024-07-24,EURUSD,OPEN_SHORT,-0.5,1.9483,TREND_DOWN,147206.21,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-25,QQQ,OPEN_LONG,0.375,911.3661,TREND_UP,147481.18,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-07-25,EURUSD,FLIP,0.375,1.9458,RANGE,147481.18,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.25 ≤ -2.0
2024-07-26,GLD,CLOSE,0.0,109.1648,RANGE,147190.45,all strategies flat
2024-07-26,EURUSD,FLIP,-0.5,1.9496,TREND_DOWN,147190.45,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-07-29,SPY,CLOSE,0.0,694.5414,HIGH_VOL_CRASH,146170.33,all strategies flat
2024-07-29,GLD,OPEN_LONG,0.5,108.6898,TREND_UP,146170.33,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-07-29,EURUSD,CLOSE,0.0,1.9525,RANGE,146170.33,all strategies flat
2024-07-30,BTC-USD,OPEN_SHORT,-0.5,804916.9945,RANGE,146589.02,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.21 ≥ 2.0
2024-07-31,GLD,CLOSE,0.0,108.8454,RANGE,146773.96,all strategies flat
2024-08-02,GLD,OPEN_LONG,0.5,108.5423,TREND_UP,144631.12,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-02,BTC-USD,FLIP,0.497,840864.1456,TREND_UP,144631.12,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-07,QQQ,CLOSE,0.0,920.8199,RANGE,144615.87,all strategies flat
2024-08-07,GLD,CLOSE,0.0,108.0311,RANGE,144615.87,all strategies flat
2024-08-08,GLD,OPEN_LONG,0.5,108.7213,TREND_UP,144528.64,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-08,BTC-USD,CLOSE,0.0,847063.2224,RANGE,144528.64,all strategies flat
2024-08-09,BTC-USD,OPEN_LONG,0.5,862937.135,TREND_UP,144279.2,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-19,SPY,OPEN_SHORT,-0.5,689.8131,HIGH_VOL_CRASH,149576.85,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2024-08-19,GLD,CLOSE,0.0,107.8833,TREND_UP,149576.85,all strategies flat
2024-08-20,EURUSD,OPEN_LONG,0.5,1.9729,TREND_UP,150677.6,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-21,EURUSD,CLOSE,0.0,1.9712,RANGE,151303.7,all strategies flat
2024-08-23,EURUSD,OPEN_LONG,0.5,1.9823,TREND_UP,152795.53,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-26,SPY,CLOSE,0.0,687.3258,TREND_UP,151732.45,all strategies flat
2024-08-27,SPY,OPEN_LONG,0.3762,695.4688,TREND_UP,151581.35,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-27,GLD,OPEN_LONG,0.3762,107.9914,TREND_UP,151581.35,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-08-27,EURUSD,FLIP,-0.3762,1.9903,RANGE,151581.35,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.22 ≥ 2.0
2024-08-28,SPY,CLOSE,0.0,702.9859,RANGE,151822.78,all strategies flat
2024-08-28,GLD,CLOSE,0.0,108.6936,HIGH_VOL_CRASH,151822.78,all strategies flat
2024-08-29,SPY,OPEN_LONG,0.5,707.7023,TREND_UP,150715.11,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-09-03,SPY,CLOSE,0.0,702.9282,RANGE,151539.03,all strategies flat
2024-09-09,SPY,OPEN_SHORT,-0.5,676.7997,HIGH_VOL_CRASH,153764.47,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2024-09-09,QQQ,OPEN_SHORT,-0.5,934.7584,RANGE,153764.47,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.15 ≥ 2.0
2024-09-09,BTC-USD,CLOSE,0.0,976237.4466,RANGE,153764.47,all strategies flat
2024-09-10,GLD,OPEN_LONG,0.375,108.6588,TREND_UP,153873.09,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-09-10,BTC-USD,OPEN_LONG,0.375,996268.3323,TREND_UP,153873.09,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-09-10,EURUSD,CLOSE,0.0,1.9814,RANGE,153873.09,all strategies flat
2024-09-11,GLD,CLOSE,0.0,108.0048,RANGE,152254.42,all strategies flat
2024-09-12,QQQ,FLIP,0.5,973.9828,TREND_UP,150551.57,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-09-12,GLD,OPEN_SHORT,-0.5,106.7132,HIGH_VOL_CRASH,150551.57,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2024-09-12,BTC-USD,CLOSE,0.0,996162.8567,RANGE,150551.57,all strategies flat
2024-09-17,QQQ,CLOSE,0.0,961.7624,HIGH_VOL_CRASH,150556.5,all strategies flat
2024-09-17,EURUSD,OPEN_LONG,0.5,1.9712,RANGE,150556.5,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.06 ≤ -2.0
2024-09-18,BTC-USD,OPEN_SHORT,-0.375,1027483.9583,RANGE,150520.1,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.20 ≥ 2.0
2024-09-23,BTC-USD,FLIP,0.4753,984454.1707,TREND_UP,154017.98,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-09-23,EURUSD,CLOSE,0.0,1.9938,HIGH_VOL_CRASH,154017.98,all strategies flat
2024-09-25,SPY,CLOSE,0.0,660.7238,TREND_UP,153351.19,all strategies flat
2024-09-25,BTC-USD,CLOSE,0.0,986159.1853,HIGH_VOL_CRASH,153351.19,all strategies flat
2024-10-03,QQQ,OPEN_LONG,0.5,991.9795,HIGH_VOL_CRASH,151629.51,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2024-10-09,BTC-USD,OPEN_LONG,0.3191,1033723.2274,HIGH_VOL_CRASH,151430.22,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2024-10-11,GLD,FLIP,0.5,109.9581,HIGH_VOL_CRASH,149761.93,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2024-10-15,EURUSD,OPEN_LONG,0.3993,2.0175,TREND_UP,147562.66,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-10-18,SPY,OPEN_SHORT,-0.3213,656.4465,TREND_DOWN,147230.12,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2024-10-23,SPY,CLOSE,0.0,659.3955,RANGE,148482.67,all strategies flat
2024-10-28,BTC-USD,CLOSE,0.0,962784.9094,RANGE,147390.77,all strategies flat
2024-10-30,BTC-USD,OPEN_LONG,0.3038,980224.9661,TREND_UP,148448.17,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-11-08,SPY,OPEN_SHORT,-0.3233,678.1822,RANGE,148489.82,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.17 ≥ 2.0
2024-11-12,GLD,CLOSE,0.0,110.0298,RANGE,148433.62,all strategies flat
2024-11-15,QQQ,CLOSE,0.0,1042.5109,RANGE,149321.81,all strategies flat
2024-11-19,BTC-USD,CLOSE,0.0,977289.7554,RANGE,146747.16,all strategies flat
2024-11-20,SPY,FLIP,0.3906,677.6806,TREND_UP,146527.88,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-11-20,GLD,OPEN_LONG,0.3906,109.1096,RANGE,146527.88,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.04 ≤ -2.0
2024-11-20,BTC-USD,OPEN_LONG,0.3281,995067.6492,TREND_UP,146527.88,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-11-21,GLD,CLOSE,0.0,108.5767,TREND_UP,146852.58,all strategies flat
2024-11-22,GLD,OPEN_LONG,0.3901,108.5678,RANGE,146756.04,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.26 ≤ -2.0
2024-11-26,BTC-USD,CLOSE,0.0,1002551.0719,RANGE,146420.7,all strategies flat
2024-11-27,GLD,CLOSE,0.0,108.5293,TREND_UP,146402.91,all strategies flat
2024-11-28,EURUSD,CLOSE,0.0,1.9617,RANGE,146429.4,all strategies flat
2024-11-29,GLD,OPEN_LONG,0.5,109.1308,TREND_UP,146722.93,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-12-02,GLD,CLOSE,0.0,109.1515,RANGE,146628.55,all strategies flat
2024-12-03,BTC-USD,OPEN_LONG,0.461,1028929.7214,TREND_UP,146357.46,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2024-12-04,BTC-USD,CLOSE,0.0,1033247.8535,RANGE,146390.63,all strategies flat
2024-12-10,SPY,CLOSE,0.0,673.9749,RANGE,145467.76,all strategies flat
2024-12-17,BTC-USD,OPEN_SHORT,-0.5,1064224.53,RANGE,145425.08,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.32 ≥ 2.0
2024-12-26,GLD,OPEN_LONG,0.5,108.0215,RANGE,138751.39,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.88 ≤ -2.0
2025-01-01,EURUSD,OPEN_SHORT,-0.5,1.953,TREND_DOWN,138151.98,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-01-02,GLD,CLOSE,0.0,108.4887,TREND_UP,138811.5,all strategies flat
2025-01-06,QQQ,OPEN_LONG,0.5,1011.0307,RANGE,138168.65,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.31 ≤ -2.0
2025-01-15,QQQ,CLOSE,0.0,1014.8076,RANGE,134335.85,all strategies flat
2025-01-20,SPY,OPEN_SHORT,-0.5,673.0999,RANGE,133327.48,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.28 ≥ 2.0
2025-01-28,SPY,CLOSE,0.0,658.6641,RANGE,135986.82,all strategies flat
2025-01-29,SPY,OPEN_SHORT,-0.5,654.1738,TREND_DOWN,135113.32,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-01-30,SPY,CLOSE,0.0,655.4239,RANGE,134557.79,all strategies flat
2025-01-30,GLD,OPEN_SHORT,-0.5,107.3148,TREND_DOWN,134557.79,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-01-31,EURUSD,CLOSE,0.0,1.9629,RANGE,135007.35,all strategies flat
2025-02-04,BTC-USD,CLOSE,0.0,1222795.8561,RANGE,136495.02,all strategies flat
2025-02-06,GLD,CLOSE,0.0,107.398,RANGE,136381.0,all strategies flat
2025-02-07,QQQ,OPEN_LONG,0.5,978.5953,RANGE,136350.12,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.49 ≤ -2.0
2025-02-10,GLD,OPEN_LONG,0.5,106.7206,RANGE,136364.69,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.28 ≤ -2.0
2025-02-12,GLD,FLIP,-0.5,106.7495,TREND_DOWN,136408.93,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-02-13,QQQ,CLOSE,0.0,994.0158,TREND_UP,137378.39,all strategies flat
2025-02-19,EURUSD,OPEN_LONG,0.5,1.946,RANGE,137366.12,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-3.12 ≤ -2.0
2025-02-20,BTC-USD,OPEN_SHORT,-0.5,1319655.2531,RANGE,137303.28,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=3.00 ≥ 2.0
2025-02-21,BTC-USD,FLIP,0.5,1282487.0697,TREND_UP,139080.59,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2025-02-24,SPY,OPEN_SHORT,-0.5,653.578,TREND_DOWN,139115.62,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-02-24,BTC-USD,CLOSE,0.0,1280580.5259,RANGE,139115.62,all strategies flat
2025-02-25,GLD,CLOSE,0.0,107.013,RANGE,138623.39,all strategies flat
2025-02-28,SPY,FLIP,0.5,637.7394,RANGE,140045.8,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-3.18 ≤ -2.0
2025-02-28,QQQ,OPEN_LONG,0.5,971.0815,RANGE,140045.8,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.23 ≤ -2.0
2025-03-03,SPY,FLIP,-0.375,630.8323,HIGH_VOL_CRASH,139166.4,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2025-03-03,GLD,OPEN_SHORT,-0.375,108.131,RANGE,139166.4,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.55 ≥ 2.0
2025-03-04,SPY,FLIP,0.5,628.7551,RANGE,140267.44,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.55 ≤ -2.0
2025-03-04,QQQ,CLOSE,0.0,989.741,RANGE,140267.44,all strategies flat
2025-03-12,SPY,CLOSE,0.0,642.2468,RANGE,141703.23,all strategies flat
2025-03-12,EURUSD,FLIP,-0.5,1.9289,TREND_DOWN,141703.23,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-03-14,GLD,CLOSE,0.0,107.206,RANGE,141970.43,all strategies flat
2025-03-19,BTC-USD,OPEN_SHORT,-0.5,1345596.783,RANGE,141686.87,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.24 ≥ 2.0
2025-03-20,SPY,OPEN_LONG,0.5,671.3308,HIGH_VOL_CRASH,140177.1,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2025-03-20,EURUSD,CLOSE,0.0,1.9393,HIGH_VOL_CRASH,140177.1,all strategies flat
2025-03-21,GLD,OPEN_SHORT,-0.5,106.1423,TREND_DOWN,142593.74,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-03-24,GLD,CLOSE,0.0,106.1701,RANGE,143257.17,all strategies flat
2025-03-24,BTC-USD,CLOSE,0.0,1309154.4875,RANGE,143257.17,all strategies flat
2025-03-24,EURUSD,OPEN_SHORT,-0.5,1.9397,TREND_DOWN,143257.17,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-03-25,EURUSD,CLOSE,0.0,1.9476,HIGH_VOL_CRASH,143363.03,all strategies flat
2025-03-27,EURUSD,OPEN_SHORT,-0.5,1.9503,TREND_DOWN,143795.61,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-03-28,GLD,OPEN_SHORT,-0.5,106.4584,TREND_DOWN,144911.23,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-03-31,EURUSD,CLOSE,0.0,1.9429,HIGH_VOL_CRASH,144431.13,all strategies flat
2025-04-01,SPY,CLOSE,0.0,688.6108,TREND_DOWN,144258.84,all strategies flat
2025-04-01,EURUSD,OPEN_SHORT,-0.5,1.9411,TREND_DOWN,144258.84,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2025-04-02,GLD,CLOSE,0.0,106.7693,RANGE,144212.7,all strategies flat
